song_id,song_length,genre_ids,artist_name,composer,lyricist,language
Wo/mn1gLkv21h0Hbrvou0piQXvLnNmES3XGuOBhLm68=,240536,444,Beta89,,,31
UBJgirQzTgh9lHiBJS3vyR9qzPPaXcCo/mgtXbFOCVQ=,259042,2022,Alter Bridge,Mark Tremonti| Myles Kennedy| Brian Marshall| Scott Phillips,,52
t7LF4SgGG4vQuEygxF07Lcx4C37hPrAsArNYUWFnQyU=,284839,2022,Avantasia,,,52
U0xuKjVJ2ISypX0y/vrH+Xb/mJ971B9+PgO/inN855w=,180897,465,The Gabe Dixon Band,Gabe Dixon,Gabe Dixon| Rachel Dixon,52
EIIjFKCl3qWACSxA0VX01ej3aceaUKIqjMt31iffHVY=,261642,465,ç¾¤æ˜Ÿ,Mark Lui,,24
AdbOlBn4tRrw03e1pQA2+8H1VJjzTuOWh3xWNy9qH9Q=,260075,,Joe Arroyo,,,-1
Y9J9QsKKDDVwHWcUfWumCHGujg7UrKXTPbOcCVh72zU=,200991,465,Christmas Hits| Christmas Songs| Christmas Music,Bob Dylan| Rams Horn Music| Sony/ATV Music Publishing LLC| Sony/ATV Music Publishing (UK) Limited,,52
Bqtne5s0F4e5qHYRWIoZmF+20BagXcOzltvS4tSvt9I=,271360,465,æ±Ÿç¾Žçª (Maggie chiang),Hao Ku,,3
qYYJgUC2KD9ZWVqm1ZzhBSV2gJjKhWsoWbDeamDs8Ug=,233430,465,CF Hits Collection,,,52
KFrMHX5dly/I47rNkAL0xQG7bDmqf6JsSwGjkMCopxk=,143406,921,éœ¹é‚å¸ƒè¢‹æˆ²åŠ‡é›†åŽŸè²å¸¶,å½­å¸†,,10
hWFcOgCyaRfqbMFXx0IfBWVOXRw4XK32zEsvqYuAPZI=,260158,437,Various Artists,ç‰‡å€‰ ä¸‰èµ·ä¹Ÿ,å®é‡Ž ã‚¢ãƒªã‚«,17
E3SvWkhZ0UU3Kj9gARbADFJi7jylq1C1z0Tes6x1L9M=,197416,465,Lorenzo Fragola,Lorenzo Fragola,Lorenzo Fragola,52
oIPGfaAlGZPCEhdB0LcI2PYfzc7OOYLDVXUqIRJRkjw=,228298,2022,Hinder,,,52
p+G+kdQKOBaJ65yfdIy7gqz06Tc2hnTgiWlJBFeFGNw=,264099,465,DISACODE,nishi-ken,é ˆçŽ‹ç§‹ç¾…,17
YDsSNP18uNyTV992nQbtuPKI+ktd2zZ0joD+bJ1U4DY=,188313,2086|374,FASHION TRENDS AND MUSIC,,,52
SWVNNrLFp0iWjO8jO2N0DuDhFqembtsyr27PPIfzJK4=,175635,958,Maria Callas,,,-1
ahFhvGyJzdDomtZgXbxJhuobO+AEDOsp4W0yuO4PhGs=,331720,465,Akemi Kakihara (æŸ¿åŽŸæœ±ç¾Ž),,,17
/CtPh3UWCE2W9TCzHmG+UqbLs/yT3fVlCLHuUFDV0dQ=,355869,2022,Joy Division,,,52
Ajz2M1AfZNJrstu/04vvUqUTrAm09hMswXvGzFwOcYE=,276897,1152|921,Various Artists,,,3
kaC8kSc4+PrYekNf9dRpGtBEislIIauCH1aeeFokXWo=,279301,242,Danny Wright,,,-1
5cAhcbVGPcNuSJrmEPj/0kCDoReP6GUbTxRpQX+2mR8=,196951,465,Modern Talking,,,52
Mw9ySt1oC06nqseDT7nSmPA601SDbo8Z9xral2nNoLo=,223375,139,Interscope Presents: Club Bangers,Keyshia Cole| S. Garrret| A. Da Veiga| J. Philliphs,,52
UufoI9LucBn/dEUV5qKbtxtAv1H55oD5I6yiD+aJzfA=,309800,465,æ°‘é›„å·´èŠ,æ°‘é›„,é»ƒç¥–è”­,3
QLq1NtNmtQFbI7rJyp65RJxRxc2eyARvXRJ/zoWdE+E=,1032405,1152|873|947,ç“Šè‹±ï¼Žå“ç‘ª,å‚³çµ±æ›²ç›®,å’’èªž,-1
gBF8z9Rz4gtn3xD4T+KRr0oGNuLTt8WUuh8IEbOlvW4=,232803,921,éœ¹é‚å¸ƒè¢‹æˆ²åŠ‡é›†åŽŸè²å¸¶,é˜¿è¼ª,,10
GAtY9rsDQJbwrhSF6RAD5CJm2tvRe9kC00rA0auYknc=,303856,921|1609|786,è¨¼è²éŸ³æ¨‚åœ–æ›¸é¤¨ ECHO MUSIC,Adam Hignell | Colleen Quinn,Adam Hignell | Colleen Quinn,52
5C3FYQ1W6qI7mzPtd3goreToFqztCdZ6mU/RUeTxrbM=,264672,465,Erlend Ã˜ye,,,52
OecT7QQfMgCcIHnsVQNn6w+f6+qYFim6EgISIm62Wko=,228531,465,è”¡å“å¦ (Charlene Choi),å¾æµ©,Cå›,24
WVmEajSOaHVeq0+zuVam2Fb/WCXA0EmxA5p+8fut5R4=,127965,2022,Creedence Clearwater Revival,John Fogerty,,52
wHfqZqYZDuxGmAyptI7lPLOPad/K5C7LjSb0G8ww4OQ=,183484,786|2122,çˆµå£«æ¼”å¥è¼¯,,,-1
4nOyI3Sj42spuUHHmHIjSqP+lSuCcuWLMv618Eu8xjg=,208608,1138,Joyce Moreno,Alberto Ribeiro| JoÃ£o de Barro,,-1
RRmrkUsmvXYLqIjGLaE1Cugw5ao1+aMtmaCHpwsq/OI=,96688,2122,Beverly Kenney,,,-1
1txytYuLf+J7trg6lAx/cq6tYVrcolbBx5/MdmZsSYs=,193840,726,Smart Baby Music,,,-1
8P8EN/g2j6w6dR36koa2AiZGQ05NzcJEQtZs3I3jTG4=,206100,921,Kwon Jin Ah,Hye Seung Nam| Jin Ho Park,,31
NISFbmB9E9ZY+dF664sOG8bGMlPmjOJib2DeH0ZjlN0=,200620,1609,Mohombi,,,52
xST1gewKZPRijW6UZTGZ9pzGCjnrZWIAoIWb0YCDX1M=,468392,1609,Sech| Another Vision| Dj Henna| A Square,,,52
UYbpgkbEPzgT/bJkCtwk4LPecolQNlzbrS97qT2kGcc=,319095,2122,John Abercrombie,,,-1
34EMmFUHeoTfaKGS1toroBNxwjolO34TuMDuxiZyB8o=,269688,465,å·å³¶èŒ‰æ¨¹ä»£ (Makiyo),Attaopol Prasurtying,Attaopol Prasurtying / æ”¹ç·¨è©žï¼šè‘›å¤§ç‚º,3
+FoXGktXSoXYviSdq7bQrmgEtFhjFjCuoHNU/xhtM0k=,219057,958,Mstislav Rostropovich,,,-1
Pxi681j7ecuAf2Rj6p8x9jFyxoqeQrbzA69CxZu1jyk=,232317,465,Avril Lavigne,Avril Lavigne| Evan Taubenfeld,Avril Lavigne| Evan Taubenfeld,52
w8bSIMtdAKJAjvFq8c1g2bzzmblEvQVekC55Cg6+icI=,202385,893,Various Artists,Adam Levine| Ammar Malik| Benjamin Joseph Levin| Johan Karl Schuster,Adam Levine| Ammar Malik| Benjamin Joseph Levin| Johan Karl Schuster,52
Uprp5lWo6ybkjuaORQ6VHSZgtsLV7j9zJOgogKt2d0Y=,253805,359,Radiohead,Colin Greenwood| Ed O'Brien| Jonny Greenwood| Phil Selway| Thom Yorke,,52
wwtb5w9IjlFNJxMK+Ov1ANMQyrmHDqlEL6FR7RR6xac=,169670,958,First Baby Classical Collection,Wolfgang Amadeus Mozart,,-1
txsY7kcqk0cSUumvf4cxgK7YG+ePENvd7KEDRitco7g=,151904,958,Daniel Barenboim,,,-1
pXk+vK1FsI4kS4RrW6PMNLYa6RfaeukpBdG8f1CSplA=,201142,2022,Someone Still Loves You Boris Yeltsin,,,52
T+/PRcDW4e90rcH2p/qrPoCkspmaGGFUb2KJMndUpZE=,223375,958,Vittorio Grigolo,Stevie Wonder,,-1
zyfM2vCVA8/AWkInyJ3l/PZGXlFyAnjQWUee9kekrbE=,127895,691,Last Christmas,,,52
L2ioHXY3ScUpawLbLZCI0bF0an/eISIaL3Wzh4jwtYg=,137508,921,Cars 2 Original Soundtrack,Michael Giacchino,,52
S+/7yHfrqh2xXARWtq0ETtpzs1JOV8pFpFMpIhI9yrs=,520124,509,å¾è–‡/æ„›æ’­è¬›å ‚,,,-1
fk6jQ3ZtKNUV6MzgSm/uu8VXnRAxhQ/Ut/kBZw/ctx0=,200515,444,APRIL,,,31
soCSvkgWH2iJEi9qGrHT3LGzGiMhGRWXoR6bYboVnm0=,199549,2022,The Shins,,,52
4Cbqgim4oX7eVbwCXpRSutE9rlfEtK5mxNvJF9qgRNQ=,257880,,à¸™à¸´à¸§ à¸ˆà¸´à¹‹à¸§ (New Jiew),,à¸à¸ªà¸´ à¸™à¸´à¸žà¸±à¸’à¸™à¹Œà¸¨à¸´à¸£à¸´à¸œà¸¥,45
874SKTLZAXz2Ky283Jg+zBg4DtW8m4OCBYUPmpPJ9hc=,322339,465,Ayaka Hirahara (å¹³åŽŸç¶¾é¦™),,,17
aV7I0LEuKDv2/VNvcOA99VCBJYYIx9UJl+Jcf7FWKVk=,91579,958,Georges Pludermacher,,,-1
aEfLTEOAKia2mxhO3ejC93kKm2Oyvk2SeoN8QM1LODs=,203389,444,Girl's Day,,,31
FZm/W0cmc/KNEObvJWowTCSXDLO8/WF1JvKS5SmBNlg=,172849,465,The Sound Of Music,,,52
P6dJxYraa6Gl+mcKQM08+/9lAzJkNk/B76QJHfpvShw=,300466,940,Dan Gibson's Solitudes,,,-1
plFP8UEQr8Wd/+ZLpugWeHf2+csFnP0GzCBkqELBr+A=,189010,2122,Billie Holiday,Matty Malneck,,52
lcvtMUhNM04SHiAEFvkQmM8lKFvwfZJVw7n61jlDarQ=,226430,864|857|850|843,Nanamori-Chuâ˜†Goraku-Bu (ä¸ƒæ£®ä¸­â˜†ã”ã‚‰ãéƒ¨),åœŸè°·çŸ¥å¹¸,è¾»ç´”æ›´,17
6udbGujfWXcotBOpJ87vkvC5keexQDHA5fDy9X0yhAQ=,244784,465,Biagio Antonacci,,,52
IWHuL6K1Y5guylLwNTQhJ+umBvG3+ALaA3Luu+t7ZA4=,269923,458,é¾”çŽ¥,æ¥Šç¹¼èˆ‡,é˜¿æ˜Ž,3
Kb143VeO2P6ADcrN55oxYSCDzUj0ZV9qEqp3zWXqnjY=,231601,465,è”¡ç´ (Tsai Chin),,,10
Xmfbkn28JUEvY8Qv+vR4jKCCCDPADl38eIdQhSrJJ40=,220682,465,è”¡ç´ (Tsai Chin),Hong Zhi Liang,,3
KqtUdPYqz+rZ0mqaoKSKq2zUyCeyxFmsZ5wfM27b5DE=,204892,451,Beyond,é»ƒå®¶é§’ã€€,é»ƒå®¶é§’ã€€,24
D6MSY9vY8b0uQ83YA7ie6NoVBuwaVOuENN4IRaJ42WY=,221936,465,Alban Petersen,,,52
nbBYEsiHm4FvHTI+Sb6Up+J4GCx5VK0Qz070m+PbaEk=,190728,786|958,ç‹‚æƒ³å¤å…¸ç˜‹,,,-1
1/GsXPx5ytvzdIJFrYgxHgth4bRVvbmUxznM7EQAV2E=,214389,2022,Kid Rock,,,52
Y/7mYZ503UVEODgjyoxTi4qoR2fEQ/RZGHiN7DY+yJk=,219521,465,æ–‡ç­±èŠ®,,,3
VaRGfldK9nis61xVGM7ggcC+Pxv64iz/OMLFOZkq6yI=,269908,726,The Jamborees,,,-1
JYvB4U5Xuab1OCzgroWOXKsgqEsckLDodsFzuvzBALQ=,172617,2022,Magic Kids,,,52
rWQhSvUyOoCCUiwkKhfwVVXYq0mKpLuKNNGwjpXqA8s=,216177,786,a.m.studio,,,-1
fddduEytLK5daVjtqqtfFZRDZr6p4qCxB5FcIJ88HPs=,181794,1011,Jason Aldean,David Lee Murphy| Ben Hayslip,David Lee Murphy| Ben Hayslip,52
I0b6OIb+YC+SG6Vwlo3xoJo6uLOGRmRxLWm/z6lYPZ4=,185202,2189|958|367,Luciano Pavarotti,Giuseppe Giordani,,-1
w/c/2aCFuVJBWtsOhsIBshHneTyD28gHqnKGV9l5BRg=,234136,2022,Shinedown,,,52
mCHzsVI6x+oKebOdbB+VbPOyK5Gcn/YLQ72k9N9QGcI=,237322,2122,Miles Davis,,,52
NydfEEYoWuBFN3IZ1xXHjjkPojFKIejH4O36QnKGVKg=,282935,2122,Bill Evans,Cole Porter,,-1
2CeCodDcu1QulIjxsotmzlOj6fyQxKM8bbUh4Z356cg=,99102,465,Various Artists,Rodney Jerkins| Andre Lindal| Lauren Christy,,52
MbepbKWU2OUDyGO16tEqFOHCLZi/B7ShFrZO9LqYjvU=,204266,465,Jessie Ware,Jessie Ware| Dave Corney| Julio Bashmore| Breyner Baptista| James Napier,,52
n7R9yuKaJGhKbHLIXHNU7pC8ei3OfTC4g0OudiN+Iwo=,172073,,ç”°åŽŸ,ç”°åŽŸ ,ç”°åŽŸ ,52
FzhxzVYU0Ar90D5hW/hL+z0KjQzgZaTZ+S61vvbIYkk=,193839,465,è”¡æ¥“è¯ (Kenneth Choi),é¡§å˜‰ç…‡,é„­åœ‹æ±Ÿ,3
Wk8eSPXWzMWwZ82q+dPVK5WuVq0K6zyVWDzC33F44DE=,293035,465,Snoop Dogg,Snoop Dogg| Kokane| Kevin Gilliam| Peter Solley| Mike Skill| Wally Palamarchuk| Jimmy Marinos| George Canler| Andre. Edwards,,52
Z7dJUt8ElWu88+3aUwUGZoYLhZ/ea66srr6q7fc+Lh4=,219475,921,Jocelyn Alice,,,52
6poODtnZweRGzesFZiHVdcOj/yhWb34g0jFc6DjY7Zk=,189475,465,Nana Mouskouri,Manos Hadjidakis,,52
0KvF2UeQWak1e7/P3U3JnZh6f4P0kDbMGLY6NQX7Yf8=,221240,430,Baptiste Giabiconi,Pete Boxsta Martin| Ed Drewett| Ruth Anne Cunningham,,52
jNYEDDMqqZfjUEgr2m6NLh3kXS+aiReaELAmA/APlto=,238027,2022,AWOLNATION,,,52
Kog56g5yINlVljHaAoOdpKs6bCKKMWCCHouTrwUoYQo=,105047,726,Kids Songs,Traditional,,-1
TdS8XVxJyHj7oGHJ2F8pBG/ElqEDHEpkdw9EmxkmtHI=,185573,465,The Music Behind The Magic,Danny Elfman,,52
dU7Rbe0GEvnBd4raBWRZ5+Mb13mkgLA3dfA8fFSkJq8=,205101,465,å­«ç‡•å§¿ (Yanzi Sun),Wu Wei-Zhen,Liao Ying-Ru (Kate),3
ipCL7oVYcV2B5E4zIGstscvFzgbtb4ysRmp2ZvBt2xo=,63007,726,The Kiboomers,,,-1
5eMX9/g/lUaVWGFtHSbfpqOOJeRALHAleeMCvkrMwgw=,201952,786,Juzzy Orange,,,-1
BI0vzRkgswuJNpQq8HWQGBNnqHlXwKYfE/GDifsYRUI=,196719,2022,Korn,Korn| Jeff Abel| Sean Casavant,Jonathan Davis,-1
vkvGlfkd3bKe+6KfyHqAYAwi0B9BUF2k+Jbz1ora/p8=,356937,1259,Hot Chip|The Pharcyde,Emandu Wilcox|Derrick Stewart|Mark Sebastian|John Sebastian|Romye Robinson|John Martinez|Trevant Hardson|John Boone,,52
AEVp9O0mTiiVp72YVOvtvsmvioJ7LKUCOSvpp/SqPbw=,295392,465,æž—æ¬£å½¤ (MagÂ Lam),,,24
Cn/Ui4D8uICtC8ll67YORJpRT3AOr4Ba72krq2YWrVI=,203940,947,åŸŽå¸‚æ¨‚ç« ,,,-1
aQND94BD0MyFzqzUh2owW+5x++CYMGNnmCgHv7aqV4I=,223608,465,Silje Nergaard,,,52
GrTKGnflpFdhW7g4W1MqyXUqoJQgDybfBcjLEGq2l8k=,206889,2022,QURULI (ãã‚‹ã‚Š),,,17
wjSiP6dKnMLbeAxnzW47ZYGqa/aS+I2UoZjaU1xI8P4=,189466,465,Before You Exit,,,52
drfir3sDQUEZeFEuqqfqUPDffzZ32B4TURwC184E9X8=,409495,940,101 Musica Piano Artisti,Robert Schumann,,-1
swKC2jfgdRiz10kd1M7xMe1eVXUxuw3itmCXG1eS2kE=,167288,465,æ¥Šç‡•&è¬é›·,æ¢…ç¿,ç§¦å† ,3
I/x8HFsANW/rHlsrOtaAL17TPdFm6SWJqx58G1VJpng=,290435,1259,Various Artists,Dr. Dre| Ice Cube,,52
V0yUjkWeRWTCEVOmZhfyzZT7ZzutDcYlzbSQOqvxx8I=,215693,444,Mighty Mouth,,,31
iIgtEIxmQghVXU09XBkcJuglGQ8Gk1ekdAgVsXASncQ=,275328,2157,é‚±è³¢æ¡‚,é‚±è³¢æ¡‚,é‚±è³¢æ¡‚,10
AHN8Pyof/VdtgkXdssFsG2MbzSqbXoMbcx7qvFfdHss=,234707,958,Riccardo Chailly| Royal Concertgebouw Orchestra,Modest Petrovich Mussorgsky,,-1
VKxYgyvsPF09CWuXW0k+iN9oqTkpAbF6POwEOUsJFp0=,201978,2022,Aqua Timez,Takeshi Tsuji;Aqua Timez;Futoshi,,17
ZGcWS01p9czyGzQ/buIZW0SKwlsusrshAYpgYxGX1F4=,267215,465,è²»ç¿”,Sonny Limbo| John Healy| Bertie Higgins,,3
r/l/pfnBzs4/xhvIZTwq3HJ/EqlDyfHA6KF0dNVt9BY=,205061,1259,Raw-G,,,31
yGUfKWW540ai/di14GjV3t3ELuvrs3E5ZGEYVrmoGMQ=,255884,465,è­šè© éºŸ (Alan Tam),Alan Tam,,24
TYfxqABl8zNmU03PodgQ799kRXuobnQDASiokKiyfIg=,215024,465,Britney Spears,JÃ¶rgen Elofsson| David Kreuger,JÃ¶rgen Elofsson| David Kreuger,52
CptuI2JJy7x+yF1DnqdKJz6SFsddekvVEfSHvsgMQL0=,325720,1609,Luttrell,,,52
vf8fNVFnhbM/bh87EfVxR3MNX0z1sT6GPvnnaL3YGqA=,190902,444,NC.A,,,31
GnQb5eE1EmpvML40hljF38+vvs2Kjf9LiPr7MsjMdLM=,184800,2122,Kristin Chenoweth,è‰¾éˆé “å…¬çˆµ,Lawrence Brown,-1
xQtVAXXEViwQ9ss1cK+PHUKU+eShBQnivS3bc7yC1wM=,249939,1259,Waka Flocka Flame,,,-1
rCxzTtZ2vjUyM4k55pdJ5+1bJRxdeiq/l77BI+VBhmg=,72632,864|857|850|843,ä»™åŠå¥‡ä¿ å‚³ é›»çŽ©åŽŸè²å¸¶,,,-1
Gydl7ZXWL0HEDvTbS80CAjUr2j45D17RIVYCy20DWyU=,449166,1616,Various Artists,Venuti,,52
vMfeBzNFeb7UFwjv0Fm8bq0T81HtYFaxgRbr0QCrkoA=,343275,437,Kalafina,Yuki Kajiura,Yuki Kajiura,17
Gx2DjAfpqhr7cuWqWomoWbEygH56VDaBPzEZRfyvGHU=,263129,465,The Cab,Alex DeLeon| Johnny Coffer| Nick Bailey| Ryan Ogren,,52
KTP4EeRxnmPSqlsWuy8ZS2RTzuLZvrSJBw3PeUN8CjQ=,388420,388|873,ç¥žå±±ç´”ä¸€,ç¥žå±±ç´”ä¸€,,-1
zA6tA4p3w7ard+dwaprNe4dGO8rzS4GGXgB7ywMQ4o0=,158081,94,Lloyd Price,B. Green| M. Edwards,,52
PEIAwvYjs8Am1Y0ZNkaTy0DaosztpBZhWqQ/I/noBss=,268979,864|857|850|843,Various Artists,ç¾½é³¥é¢¨ç”»,ç‰‡éœ§çƒˆç«,17
03uzu68XuE6EsWneuI9sdVLYN7q0yTFqiAvyotUfjw4=,194397,958,Sarah Cunningham,Le Sieur Demachy,,-1
knzIWmwmH8YDiQeRHGliiCNt22pjz7pxPLc2S3CRXx0=,221982,958,Sarah Chang,NicolÃ² Paganini,,-1
YEQ/mgSy3JXFZsiz3WyYAofKaXt93nhZK+aiwhT/g6g=,232849,139,K.Maro,Cyril Kamar| Louis CÃ´tÃ©,Cyril Kamar,-1
TLNXzZhk564KI383ERr6mf0Wj7AjZdSWr3YxkLBGgAk=,274076,437,Kaori Sawada (æ¾¤ç”°ã‹ãŠã‚Š),æ¾¤ç”°ã‹ãŠã‚Š,æ¾¤ç”°ã‹ãŠã‚Š,17
SPs9HQxPRVNUr/MV5nRzLikNchKv3YAhOXh9L3+Z00c=,368384,958,Nikolaus Harnoncourt & Concentus musicus Wien,Wolfgang Amadeus Mozart,,-1
TfCYGk/6isfqi4ht1jy9ZJhBa9MQL1ne8F1WQfPcXa4=,180114,444,NORAZO,,,31
zEqVIxZqyEB2kcV1oggPOa7zi3WR0SGKwmFjwEMy4Jo=,251704,1152|947,Piano Brothers,,,-1
4wjVSDaYXRgv9IdGPjxTcNCJJh0QK+Vt8LBvhiams7k=,328080,465,Every Little Thing,,,17
06nwW7ZVT7NXyTlog2gy4ZN9UJgtygQZvDyDVGtVrQM=,286364,465,Three Days Grace,å¯¬é™ä¸‰æ—¥æ¨‚åœ˜|Barry Stock,å¯¬é™ä¸‰æ—¥æ¨‚åœ˜|Barry Stock,52
a1pSJ8ZB+d/W3NBDMdV9IVADmleYMvFkhak1k5NWJrk=,314955,1609,Various Artists,,,52
zOfIYynzdsKOlTnWe7Z0qkGHGoKCvUpJ9jtSlvE4sG8=,213577,451,Robynn & Kendy,Robynn Yip,,24
8deWBtV5JZexftlgbpQNjAPvzz+cy7mra4ns66HhPmI=,273391,2022,Aqua Timez,,,17
4459Tld6GNVLzw9GcqjjdFEEGr2LuQ9vfCOe2HFaoQ4=,244897,465,Dizzy Dizzo,,,3
17qKiE284ajuQd9uwOL7LPuocvlWM+01AuP5WD6xICA=,446241,465,Lauryn Hill,,,52
8pVL69nzV0fMAza9RKBbjOCguV6TkqMwQvTherlvMYA=,135140,2122,Billie Holiday,J. C. Johnson,,52
Yww87MBt80IBGKuy0kpKMBG9RNEc4DRfQB99EypGM1s=,147400,1259,Iamsu!,,,52
sPy8Up0VzNXNL15YTEMoy4/Wh+SImzPO6HySX4BkrVo=,251072,465,Labrinth,Timothy McKenzie|Natalie Hemby|Josh Kear,Timothy McKenzie|Natalie Hemby|Josh Kear,52
NfYf54tvrFbkHDeEgXzJDMYJhPYjhJqozI7T6Bvulqk=,265926,465,æŽæ˜Žæ´‹,,,10
5O83uOLLqW0hnEu6uRw8RuMabUjyj7BWj7z1L5FckZc=,349972,1616|1609,Young Squage,Joshua WesstrÃ¶m|Lamin Conta|Demba Conta,Joshua WesstrÃ¶m|Lamin Conta|Demba Conta,-1
Tm/KUKhHdxSZx1C6Z9dMg6TMS5AkM8KGzIWZoXDsbKs=,284107,139|125|109,è¨¼è²éŸ³æ¨‚åœ–æ›¸é¤¨ ECHO MUSIC,Brandon Mckninney (BMI); Kameron Jones (BMI),,52
aYLraeGkdu2BfRKvfJe3uWuX/C72gV6wsoIiL59r5As=,163840,2122,Dave Brubeck,,,-1
ZP9RP9MzmI8UkB4squkx+panoKIflaUl73SGU7H/RRw=,275435,2022,VAMPS (VAMPS),,,17
wlvFCugaVQfpVbWdqlYjOWyYEAlmcxu8T2PJl2Hd0Rc=,476081,1609,Sugar House Feat. Blackseas,,,52
F0VcHXXsFmRv03WnlBR5055SVJW0lU1YIgE2eWWj7q8=,182021,921,The New Musical Cast of Wicked,,,-1
Of06oMzEXokPAMGqMm6HFPkxzLGbC12K1EvBd4g/pMQ=,176953,2022,Panic! At The Disco,Urie| Wilson| Ross| Smith,,52
qABgve4mmXEunTHLmjswKd+fatvKaWIxNcSorQ4+SEI=,248999,437,Tohoshinki (æ±æ–¹ç¥žèµ·),her0ism/SHIROSE from WHITE JAM/SHIMADA from WHITE JAM BEATZ,H.U.B.,17
LeibWRapmWcO7nrdG2Ta8awmEoBQqD4RKWP+yK1TGzg=,283480,465,ä¼Šæ©æ£®,,,3
YVd/Z58aKvVuWhhhSUZWRHFu8/aDSxu2s0WYbyAw3CA=,164536,465,Shakin' Stevens,,,52
63cISusMlmEgDQ0xvSuI5jnCiwfiCelSY7hk2Iv6zJ0=,522031,1152,Best Relaxing Spa Music,Giordano Trivellato| Giuliano Sacchetto,,-1
H/dVVHrp4XDrE224hZ8U1E08OdGgOBqyxTEU1JWVxVE=,341751,2122,Stanley Turrentine & The Three Sounds,Jule Styne| Adolph Green| Betty Comden,,-1
TJUMi7feZUE2P2yDtGSSmHPQ5Rw37mz5owcAzOclVFA=,191564,1609,Poor Moon,,,52
+JxVugk9MZvxeSm7Jau5jrVyKhVsUqw0CfqBJMhcDrc=,217663,786|2122,çˆµå£«æ¼”å¥è¼¯,,,-1
gEZgiLSPBNma4PvAUoPpNfDw9yvVxVOb4JhfqPKZgoM=,228670,465,Maggie Renfroe,,,52
mtBuDbtJs1u5xfQBuy7Zb5YiSYxTmWciO+GonyxTtng=,217426,352|1995,Nothing But Thieves,Joseph Langridge-Brown|Conor Mason|Dominic Craik|Jim Irvin,Joseph Langridge-Brown|Conor Mason|Dominic Craik|Jim Irvin,52
Ifu6Dg1nz/JCg8PxoMC81BLSiQtxTtMb4OeTVUlTb9w=,203023,2022,Fleetwood Mac,,,52
7o49cBJKS6KMCeb0XwzwSohs2FnEe+kBJnK+F7HAOvE=,172931,947,è¨¼è²éŸ³æ¨‚åœ–æ›¸é¤¨ ECHO MUSIC,Carlos Slivskin,,-1
EkIZXj01L9cu3UvzlS3IselgBPYCEaKURI8IOPPvaxc=,351619,465,é„­ç§€æ–‡ (Sammi Cheng),Jam & Delgado| Zizzo| Zizzo and Jam & Delgado,Hsiang Yueh E| Xiang Yue E,24
20GJcIzVPl29DtZ1ydtfTOrfr72FEzu6qJlMA0WBRyM=,243205,786,èŒƒå®—æ²›+æž—æµ·+è‘£é‹æ˜Œ+æž—æ…§çŽ²+é»ƒé›…è©©+å¾æ¸…åŽŸ+æ¥ŠéŒ¦è°+è¨±ç´«åº­,,,-1
SGXoFzdMr+ce79et7iiJego+7wMXfsm2h7U/LwYe/dc=,201688,465,The Most Sexy Songs,,,52
zdrWsQ1be6/LZEL4AT6vFHuYrovywooObnKuvC4V4nw=,998530,2022,Dream Theater,,,52
GgNI/qmFF+6O+j83wiaGslpIz96pVo+7u5ZfuTBzzMY=,162539,465,Doris Day,,,52
b9sHvleXpGukfzAq3AcItC5/vT6Pf0Jjy1XH7ytU7P4=,255268,465|798,é‡‘éŸ»çŽ,,,3
HcV0syJ0o+1lTZEr9WgH0OoLIh+eNVCieRixFBGdZNk=,247617,465,Syahrini,Syahrini| Risna Ories,,52
mHfN1idL5qEdvxoHkkSOCaLHz9JR2xopPVo/ANm6i4E=,190914,2122,çˆµå£«æ¼”å”±è¼¯,,,52
Fk1rdUqAsyG1O33bKz2NR0U+uExOEsb73lwoALJy7bI=,282801,465,è¯å¤ç¶²è·¯ç†±æœæŽ’è¡Œæ¦œ,,,3
zQDM53kI0uqrhmxP7Opw4Ulv2wuvEjbrTZWfNFPAS28=,291967,465,Motown 50,,,52
m3+aGZzKjS3y1xeHsgvMu/iwcxxHnftBbaKqm2hoGu4=,204904,465,å¾ä¹ƒéºŸ,ä¾¯å¿—æ˜Ž,ä¾¯å¿—æ˜Ž,3
SO/iMzg9cXGnDl+xsQj3B+b5m9/MeqIhL5jJIQmcmhc=,186279,2122|786,Wake Up Music Paradise,Marco Rinaldo,,52
Kr7trIx3C+5Xqg2lILHX1noFhySrRPMm0NPlq8qengo=,459894,1152,BALI GAMELAN & KECAK,Trad,,-1
jV423tFKk+dcZZmraei+FaDBxLR5nU4AkVjzNGx2JtM=,232478,921,Con Air,Trevor Rabin| Mark Mancina,,52
IxtUbBL/wqTNYTmVWsmx5a++xnRVKPqwTIpSKDNEchw=,492146,465,Tiffany Affair,,,52
0ivwgNDwgMsM6QXSIMHZ3/ZsXuOQ+2NTiknauU/uzuQ=,275992,465,Whitney Houston,,,52
k/2+suqBx2KXzSmClAJOlXmymG0eZYzD8x/K8AS6b9M=,421395,958,Isabelle Faust and Alexander Melnikov,Ludwig van Beethoven,,-1
4NobYiJJUWrIpwTSTP9MTnm1UVZyRU88fPr0NFdNbGI=,322432,958,Sabine Meyer/Oleg Maisenberg,Francis Poulenc,,-1
QCMElIJU2SKIhxlYZFU3VJzHuPab9XllSrpFqWsqH2c=,224583,940,Wayne Gratz,Wayne Alan Gratz,,-1
AeYY9LB63HiPz0s2NOo7wsg/39NJZaakyx+KjZGYfQE=,246491,444,Kim Jong Cheon,,,31
